question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,extracted_prob,prom46_score,extracted_prom46_score
what is the origin of fiona,"'The name Fiona was invented, and first used, by the Scottish poet James Macpherson (1736–96), author of the Ossian poems, which he claimed were translations from ancient Gaelic sources (sources, when challenged, he never produced).'","Guess: Gaelic
Probability: 0.8","['Guess', ':', ' Gael', 'ic', '\n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9661893937927009, 0.9999388493741573, 0.6060470298196132, 0.999984264621273, 0.2081719675549856, 0.9999759203026507, 0.999989509692113, 0.9999473122717736, 0.999657033339134, 0.9999992847447459, 0.6125500394439266, 0.9999948740268749]",0.8055190229424477,Gaelic,"['Gael', 'ic']",0.7784840996706821,0.8,"{0: ""\n        The response 'Gaelic' does not provide a complete answer to the question 'what is the origin of fiona'. It only identifies the language associated with the name Fiona, but it does not explain how the name was originated or who invented it. The reference answer provides a more comprehensive explanation, stating that the name Fiona was invented by the Scottish poet James Macpherson and first used in his Ossian poems. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0
what is the official language of america?,'The most commonly used language is English .',"Guess: English
Probability: 0.99","['Guess', ':', ' English', '\n', 'Probability', ':', ' ', '0', '.', '99', '']","[0.9884006840203134, 0.9999954700677165, 0.9440055534888243, 0.892522180098033, 0.999990820968669, 0.9999907017622998, 0.9999641192914955, 0.8175098889017488, 0.9999810460826691, 0.17112874070501782, 0.9999942779868433]",0.8224675135645445,English,['English'],0.9440055534888244,0.99,"{1: '\n        The response and reference answer are semantically equivalent, as both indicate that English is the most commonly used language in America. The response is concise and accurate, providing the necessary information without any unnecessary details. It meets the criteria for a score of 1, as it is semantically equivalent to the reference answer. [RESULT] 1'}",1.0
what is auto quarter panel,"'On an automobile, a quarter panel (or rear wing as it is known in British English ) is usually considered the body panel which goes between the rear door and the trunk and typically wraps around the wheel well; however, the similar front section Fender (vehicle) , between the door and the hood, is sometimes incorrectly referred to as a quarter panel.'","Guess: A panel forming part of the quarter section of a car's body
Probability: 0.9","['Guess', ':', ' A', ' panel', ' forming', ' part', ' of', ' the', ' quarter', ' section', ' of', ' a', ' car', ""'s"", ' body', '\n', 'Probability', ':', ' ', '0', '.', '9', '']","[0.9561164336580898, 0.9999911785905904, 0.021057441005539718, 0.09667414067141622, 0.02656331542421783, 0.20296774498399964, 0.9995348234280295, 0.3630110964230788, 0.11052039779877515, 0.748305900404955, 0.9547923575335139, 0.6981887451209786, 0.4995765086788409, 0.762297876211646, 0.880338385508531, 0.3502835104419487, 0.9999784235841962, 0.9999921322487635, 0.9999425444247138, 0.9970568273340685, 0.9999994039539004, 0.6051199508973001, 0.9999915362117303]",0.4567391336189501,A panel forming part of the quarter section of a car's body,"['A', 'panel', 'forming', 'part', 'of', 'the', 'quarter', 'section', 'of', 'a', 'car', ""'s"", 'body']",0.2826843419373812,0.9,"{1: ""\n        The response provided is a concise definition of a quarter panel on an automobile. It accurately describes the location of the quarter panel on the car's body, which is between the rear door and the trunk, and typically wraps around the wheel well. This description aligns with the reference answer, making the response and reference answer semantically equivalent. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
"where is shropshire, uk","'Shropshire ( or ; alternatively Salop; abbreviated, in print only, Shrops) is a county in the West Midlands region of England.'","Guess: England
Probability: 1.0","['Guess', ':', ' England', '\n', 'Probability', ':', ' ', '1', '.', '0', '']","[0.9110852621655225, 0.9999929667012066, 0.22683926553015407, 0.3789421051666917, 0.9998493421585344, 0.9999858142961154, 0.9999078597062382, 0.9241042395737072, 0.9953841635621515, 0.99972911068192, 0.9911064453750135]",0.7866257550413923,England,['England'],0.226839265530154,1.0,"{0: '\n        The response provided is England, which is not semantically equivalent to the reference answer. The reference answer clearly states Shropshire, UK, which is a county in England. Therefore, the response does not meet the criteria of being semantically equivalent to the reference answer. [RESULT] 0'}",0.0
what is vat tax?,'A value added tax (VAT) is a form of consumption tax .',"Guess: Value-added tax
Probability: 0.98","['Guess', ':', ' Value', '-added', ' tax', '\n', 'Probability', ':', ' ', '0', '.', '98', '']","[0.8922310258365491, 0.9999766355250501, 0.9600024523070455, 0.25757524057506914, 0.9674701910347401, 0.903117231446491, 0.9999860527077029, 0.9999959469005546, 0.9999548217221015, 0.9398765713534444, 1.0, 0.12444690337449564, 0.9999952316511553]",0.7469845115627444,Value-added tax,"['Value', '-added', 'tax']",0.6207804286155408,0.98,"{'0.5': '\n        The response provided is a term that is semantically equivalent to the reference answer. It is a correct definition of VAT tax. However, the response lacks context and explanation, which is necessary to fully understand the concept of VAT tax. The reference answer provides a more comprehensive explanation by stating that VAT is a form of consumption tax. Therefore, while the response is correct, it does not meet the full criteria of the score rubric, which requires semantic equivalence and a complete explanation. [RESULT] 0.5'}",1.0
what is high sticking in hockey,'-sticking is the name of two infractions in the sport of ice hockey that may occur when a player intentionally or inadvertently plays with his or her stick above the height of the shoulders or above the cross bar of a hockey goal.',"Guess: Hitting an opponent above shoulders
Probability: 0.95","['Guess', ':', ' H', 'itting', ' an', ' opponent', ' above', ' shoulders', '\n', 'Probability', ':', ' ', '0', '.', '95', '']","[0.9733338844687999, 0.9999771123402672, 0.24971534043787155, 0.9999982118638471, 0.0850689646118506, 0.9995886587904121, 0.8875630689288664, 0.37173762533598886, 0.13385964679321788, 0.9999853374722016, 0.999994397195003, 0.9999374190384885, 0.9923684962788112, 0.9999998807907248, 0.6578062075242975, 0.9999942779868433]",0.6287010212139897,Hitting an opponent above shoulders,"['H', 'itting', 'an', 'opponent', 'above', 'shoulders']",0.4374335703462156,0.95,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that high sticking is an infraction in hockey that occurs when a player plays with their stick above the height of the shoulders or above the crossbar of a hockey goal. The response provided only mentions hitting an opponent above the shoulders, which is a part of high sticking but not the entire definition. Therefore, the response does not fully capture the concept of high sticking in hockey. [RESULT] 0'}",0.0
what is an sd memory card reader,"'A memory card reader is a device, typically having a USB interface, for accessing the data on a memory card such as a CompactFlash (CF), Secure Digital (SD) or MultiMediaCard (MMC).'","Guess: Device to read/write SD memory cards
Probability: 0.99","['Guess', ':', ' Device', ' to', ' read', '/write', ' SD', ' memory', ' cards', '\n', 'Probability', ':', ' ', '0', '.', '99', '']","[0.951817018095309, 0.999979258013377, 0.3719487556055915, 0.5333119478889271, 0.3827117060244597, 0.3927613799756943, 0.6132867229120625, 0.7260767002494277, 0.9994765876980807, 0.8413279950545478, 0.999981999721175, 0.999997854237364, 0.9999700793634254, 0.9465775392133307, 0.9999998807907248, 0.631976383711562, 0.9999958276922101]",0.7426395104793042,Device to readwrite SD memory cards,"['Device', 'to', 'read']",0.4234271712876798,0.99,"{0: '\n        The response provided is a brief description of an SD memory card reader, but it lacks the specificity and detail found in the reference answer. The reference answer includes the type of interface (USB), the types of memory cards it can read (CompactFlash, Secure Digital, MultiMediaCard), and the purpose of the device (accessing data). The response only mentions that it is a device for reading and writing SD memory cards, which is too vague and does not fully capture the essence of the instruction. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0'}",0.0
when was the trogan war,"'The ancient Greeks thought that the Trojan War was a historical event that had taken place in the 13th or 12th century BC, and believed that Troy was located in modern-day Turkey near the Dardanelles .'","Guess: 1200 BC 
Probability: 0.8","['Guess', ':', ' ', '120', '0', ' BC', ' \n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9805988073007823, 0.9999859335019021, 0.8052828435131618, 0.4189513724497517, 0.998657362694742, 0.9389568905363626, 0.464469265840447, 0.9999728210205925, 0.9999885560391694, 0.9999699601613476, 0.999556976221802, 0.9999723442092405, 0.45153245761409483, 0.9999932051167731]",0.822657682075947,1200 BC,"['120', '0', 'BC']",0.732389191392441,0.8,"{0: ""\n        The response provided is a single date, which is not semantically equivalent to the reference answer. The reference answer provides a range of possible dates for the Trojan War, as well as additional context about the ancient Greeks' beliefs regarding the location of Troy. Therefore, the response does not meet the criteria for a score of 1, as it does not provide the same level of detail or accuracy as the reference answer. [RESULT] 0""}",0.0
where is the palatine canal,"'The greater palatine canal (or pterygopalatine canal) is a passage in the skull that transmits the greater palatine artery , vein, and nerve between the pterygopalatine fossa and the oral cavity .'","Guess: Ear 
Probability: 0.8","['Guess', ':', ' Ear', ' \n', 'Probability', ':', ' ', '0', '.', '8', '']","[0.9354139499084355, 0.9999855758836754, 0.00031235085201930036, 0.4085503276982479, 0.997666689995745, 0.9999619736836098, 0.9996146257354172, 0.9920784940586637, 0.9982958321438801, 0.2994394383633516, 0.9999651921008027]",0.3937797007655014,Ear,['Ear'],0.0003123508520193,0.8,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer clearly states the location of the greater palatine canal, which is a passage in the skull that transmits the greater palatine artery, vein, and nerve between the pterygopalatine fossa and the oral cavity. However, the response only mentions the ear, which is not the correct location of the greater palatine canal. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
what is the lowest temperature ever recorded in antarctica,'Antarctica has the lowest naturally occurring temperature ever recorded on the ground on Earth: −89.2 °C (−128.6 °F) at Vostok Station .',"Guess: -128.6°F
Probability: 0.7","['Guess', ':', ' -', '128', '.', '6', '°F', '\n', 'Probability', ':', ' ', '0', '.', '7', '']","[0.7546000578917809, 0.9999121504688547, 0.9884914146227499, 0.9653307076764982, 0.9999079788972757, 0.9979879888932885, 0.7554094375045407, 0.3701642737711267, 0.9999856950894336, 0.9999924898711539, 0.9999327704835215, 0.9989419461362415, 0.9999992847447459, 0.048799101747405205, 0.9999834301824576]",0.7346148847843152,-128.6°F,"['-', '128', '.', '6', '°F']",0.936231729510066,0.7,"{1: '\n        The response correctly states the lowest temperature ever recorded in Antarctica, which is -128.6°F. This matches the reference answer, which also states the same temperature. Therefore, the response and reference answer are semantically equivalent, fulfilling the criteria for a score of 1. [RESULT] 1'}",1.0
