question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
where is the big funnel web spider located,"'Jamberoo, New South Wales'",Australia,"['Australia', '']","[0.9999880792130387, 1.0]",0.999994039588756,Australia,['Australia'],0.9999880792130388,"{0: '\n        The response provided is a country, while the reference answer is a specific location within that country. The instruction asks for the location of the big funnel web spider, which implies a more specific answer than just a country. Therefore, the response does not meet the criteria for semantic equivalence with the reference answer. [RESULT] 0'}",0.0,0.0
who played zuzu in it's a wonderful life,'Karolyn Grimes',Karolyn Grimes,"['Kar', 'ol', 'yn', ' Gr', 'imes', '']","[0.9527032124538829, 0.9999982118638471, 0.9998058457769751, 0.9999986886995842, 0.9985919778569456, 1.0]",0.9916916838968596,Karolyn Grimes,"['Kar', 'ol', 'yn', 'Gr', 'imes']",0.9900383224713803,"{1: ""\n        The response and reference answer are semantically equivalent, both correctly identifying Karolyn Grimes as the actress who played Zuzu in It's a Wonderful Life. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who is the punter for the dallas cowboys,'Chris Jones',Bryan Anger,"['B', 'ryan', ' Ang', 'er', '']","[0.7198782460945211, 0.6277234004580945, 0.9999408756865238, 0.999998927117538, 1.0]",0.8531005950897027,Bryan Anger,"['B', 'ryan', 'Ang', 'er']",0.8198800258372082,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Chris Jones', which is the correct name of the punter for the Dallas Cowboys. However, the response given is 'Bryan Anger', which is incorrect. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
thespian' is used to describe this ancient greek artist who is considered to be the first actor,'Thespis',Thespis,"['Th', 'esp', 'is', '']","[0.9999890328655275, 0.9997523444434523, 0.9999992847447459, 1.0]",0.9999351599326152,Thespis,"['Th', 'esp', 'is']",0.9999135475111082,"{1: ""\n        The response and reference answer are semantically equivalent, as both are simply the name 'Thespis'. This indicates that the response correctly identifies the ancient Greek artist who is considered to be the first actor. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
where is killing of a sacred deer filmed,'Cincinnati',Ireland and Ohio,"['I', 'reland', ' and', ' Ohio', '']","[0.5326066603880895, 0.9989614554975211, 0.10907662310079523, 0.17767873902037545, 0.9525667914214583]",0.3966829934270607,Ireland and Ohio,"['I', 'reland', 'and', 'Ohio']",0.3186622498298962,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies Cincinnati, Ohio, while the response only mentions Ohio without specifying the city. This lack of specificity makes the response less accurate and informative. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
when did they change the definition of gender,'1955',1950s,"['1', '9', '5', '0', 's', '']","[0.9932909176230644, 1.0, 0.9991062530078143, 0.9968269737242377, 1.0, 0.9999997615814777]",0.998200929357788,1950s,"['1', '9', '5', '0', 's']",0.9978415513952392,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies a particular year, 1955, while the response only provides a decade, the 1950s. This lack of specificity makes the response less accurate and informative than the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
who is the attorney general for new jersey,'Gurbir Grewal',Matthew J. Platkin,"['Matthew', ' J', '.', ' Plat', 'kin', '']","[0.9008143987849188, 0.9975178018778417, 0.9999985694905718, 0.9983820907977823, 0.9999990463265931, 1.0]",0.982068889550106,Matthew J. Platkin,"['Matthew', 'J', 'Plat', 'kin']",0.9732246169236648,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Gurbir Grewal', which is the name of the Attorney General for New Jersey at the time of the instruction. However, the response provided is 'Matthew J. Platkin', who is the current Attorney General for New Jersey. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0,0.0
who has the most home runs all time,'Barry Bonds',Barry Bonds,"['Bar', 'ry', ' Bonds', '']","[0.9987250154113392, 0.9999995231630692, 1.0, 1.0]",0.9996809821694924,Barry Bonds,"['Bar', 'ry', 'Bonds']",0.9995746655103436,"{1: ""\n        The response 'Barry Bonds' is semantically equivalent to the reference answer 'Barry Bonds', which means that the response correctly identifies the person with the most home runs all time. Therefore, the response meets the criteria of the score rubric and should receive a score of 1. [RESULT] 1""}",1.0,0.0
when is the new episode of pll coming out,'April 2017',July 2022,"['July', ' ', '2', '0', '2', '2', '']","[0.9980138727499094, 1.0, 0.9999672185211189, 0.9932739810454657, 1.0, 0.01786212776921784, 0.9999998807907248]",0.5619945153082382,July 2022,"['July', '2', '0', '2', '2']",0.4462979771342406,"{0: '\n        The response and reference answer are not semantically equivalent. The reference answer states that the new episode of PLL is coming out in April 2017, while the response states that it is coming out in July 2022. These two dates are not the same, and therefore, the response does not match the reference answer. [RESULT] 0'}",0.0,0.0
how many judges are there in the book of judges in the bible,'twelve',12,"['1', '2', '']","[1.0, 0.9391378046868348, 0.9999997615814777]",0.9792864376575512,12,"['1', '2']",0.9690912261943324,"{1: '\n        The response and reference answer are semantically equivalent, as both indicate the number of judges in the Book of Judges in the Bible is twelve. The response is correct and matches the reference answer. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who worked as a constitutional advisor for constitutional assembly,'B. N. Rau',B.R. Ambedkar,"['B', '.R', '.', ' Am', 'bed', 'kar', '']","[0.9892623051081312, 0.8951570451358847, 0.9999998807907248, 0.9999933243243503, 1.0, 1.0, 1.0]",0.9827843885980724,B.R. Ambedkar,"['B', '.R', 'Am', 'bed', 'kar']",0.975981440658874,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'B. N. Rau', while the response is 'B.R. Ambedkar'. These two individuals have different roles and contributions in the context of the Indian Constitution. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who wrote the song peanut butter jelly time,'Buckwheat Boyz',Larry Groce,"['Larry', ' Gro', 'ce', '']","[0.13691395652064312, 0.9033272937327462, 0.9996538169029469, 0.9999763971175268]",0.5929704588077285,Larry Groce,"['Larry', 'Gro', 'ce']",0.4981737356995274,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the song 'Peanut Butter Jelly Time' was written by the Buckwheat Boyz, while the response provided is Larry Groce. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0""}",0.0,0.0
who did usc lose to this year in football,'Notre Dame',Stanford,"['Stan', 'ford', '']","[0.29282980203231834, 1.0, 1.0]",0.6640565905586007,Stanford,"['Stan', 'ford']",0.5411375075083211,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that USC lost to Notre Dame this year in football, while the response provided states that USC lost to Stanford. These two answers are not the same, and therefore the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
where is the judicial branch of the eu located,'Luxembourg',Luxembourg,"['Lux', 'embourg', '']","[0.999906906214827, 1.0, 0.9999756818971168]",0.999960861926834,Luxembourg,"['Lux', 'embourg']",0.9999534520240564,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that the judicial branch of the EU is located in Luxembourg. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
where does the president of dominican republic live,'The National Palace',Santo Domingo,"['S', 'anto', ' Doming', 'o', '']","[0.6537014899817785, 0.9993797813464862, 0.9999971389852362, 1.0, 1.0]",0.9183786062930616,Santo Domingo,"['S', 'anto', 'Doming', 'o']",0.8990362387222194,"{0: ""\n        The response provided is the capital city of the Dominican Republic, Santo Domingo. However, the instruction asks for the residence of the president of the Dominican Republic. The reference answer is 'The National Palace', which is the official residence of the president. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0,0.0
who sings try to love one another right now,'The Youngbloods',Jim Reeves,"['Jim', ' Reeves', '']","[0.02238203500302456, 0.10355192766747008, 1.0]",0.1323384121500211,Jim Reeves,"['Jim', 'Reeves']",0.0481425266233917,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'The Youngbloods', while the response is 'Jim Reeves'. These two answers are not the same artist, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
how far is walterboro sc from summerville sc,'32 miles',73 miles,"['7', '3', ' miles', '']","[0.2666348989121626, 0.20584006129740845, 0.9999984502816872, 1.0]",0.4840180474825021,73 miles,"['7', '3', 'miles']",0.3800278347134905,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Walterboro, SC is 32 miles away from Summerville, SC, while the response provided states that it is 73 miles away. This discrepancy indicates that the response is incorrect and does not meet the criteria for a score of 1. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
when did the first diary of a wimpy kid movie come out,'2010',2010,"['2', '0', '1', '0', '']","[0.9999890328655275, 1.0, 1.0, 0.9999998807907248, 1.0]",0.9999977827216792,2010,"['2', '0', '1', '0']",0.9999972284028674,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the year 2010. This is a clear and accurate answer to the instruction provided. [RESULT] 1'}",1.0,0.0
who is the he referred to so often in part three of the declaration,'King George III',Thomas Jefferson,"['Thomas', ' Jefferson', '']","[0.7677420925251925, 0.9999971389852362, 1.0]",0.9156679987758228,Thomas Jefferson,"['Thomas', 'Jefferson']",0.8762076785806725,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to 'King George III', while the response given is 'Thomas Jefferson'. These two individuals are not the same person, and therefore, the response does not meet the criteria for a score of 1. The instruction asks for the individual referred to as 'he' in part three of the Declaration, which is clearly not Thomas Jefferson. Therefore, the response is incorrect and does not align with the reference answer. [RESULT] 0""}",0.0,0.0
who declared war on japan after pearl harbor,'the United States Congress',USA,"['USA', '']","[0.7690107190723905, 0.9999997615814777]",0.8769324579042511,USA,['USA'],0.7690107190723906,"{0: ""\n        The response 'USA' is not semantically equivalent to the reference answer 'the United States Congress'. The reference answer refers to the legislative branch of the United States government, which is responsible for declaring war. The response 'USA' is a short form for the country, which does not convey the same meaning as the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
