question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
In which country is the deepwater port of Trondheim?,'Norvège',"Norway
","['Norway', '', '\n', '']","[0.9999473122717736, 0.8784925914307296, 0.9625435002806298, 0.9999841454156854]",0.9589195550770552,Norway,['Norway'],0.9999473122717736,"{1: '\n        The response and reference answer are semantically equivalent, as both indicate that the deepwater port of Trondheim is located in Norway. The difference in language (Norway vs Norvège) does not affect the meaning of the response. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
In which state is Camp David?,'Education in Maryland',"Maryland
","['Maryland', '', '\n', '']","[0.9998165705506344, 0.9300483209963301, 0.9524344134545255, 0.9999834301824576]",0.9700931356181468,Maryland,['Maryland'],0.9998165705506346,"{1: '\n        The response correctly identifies the state where Camp David is located, which is Maryland. This is in line with the reference answer, which also refers to Maryland. Therefore, the response and reference answer are semantically equivalent, fulfilling the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
What was the Statue of Liberty originally called?,"'Liberty, Statue of'","Liberty Enlightening the World
","['Liberty', ' Enlight', 'ening', ' the', ' World', '', '\n', '']","[0.9988509521400762, 0.9997529401969802, 0.9999477890584575, 0.9999810460826691, 0.9999698409592841, 0.959009544900254, 0.9464130738791854, 0.9999821189265068]",0.9877696055854408,Liberty Enlightening the World,"['Liberty', 'Enlight', 'ening', 'the', 'World']",0.999700419933888,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer is the name of the statue, while the response is the title of the statue. The title and the name are two different things. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Who sang the Bond theme form From Russia With Love?,'Fred Flange',"Matt Monro
","['Matt', ' Monro', '', '\n', '']","[0.9941463624371158, 0.986572159371149, 0.9503736525598772, 0.95233061250524, 0.9999917746265009]",0.9764534602709604,Matt Monro,"['Matt', 'Monro']",0.9903520200012512,"{0: ""\n        The response and reference answer are not semantically equivalent. The reference answer is 'Fred Flange', while the response is 'Matt Monro'. The correct answer to the instruction is 'Matt Monro', which is different from the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Which company was responsible for the oil spill in New York harbor in 1990?,'Standard Oil New Jersey',"Exxon
","['Ex', 'xon', '', '\n', '']","[0.7737640295855132, 0.9999979734461775, 0.9621444025678714, 0.9522980699358592, 0.9999746090656421]",0.9335164132198164,Exxon,"['Ex', 'xon']",0.8796376876368254,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states 'Standard Oil New Jersey', while the response given is 'Exxon'. Although Exxon is a subsidiary of Standard Oil New Jersey, the response does not directly address the question asked, which is about the company responsible for the oil spill in New York harbor in 1990. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
In which country was Arnold Schwarzenegger born?,'The Republic of Austria',"Austria
","['Austria', '', '\n', '']","[0.9999589936855496, 0.9375905895288708, 0.9323022920917544, 0.999985218266486]",0.9669108658051572,Austria,['Austria'],0.9999589936855496,"{1: '\n        The response and reference answer are semantically equivalent. Both answers correctly identify the country where Arnold Schwarzenegger was born as Austria. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0,0.0
Who had an 80s No 1 with Don't You Want Me?,'The Human League',"The Human League 

","['The', ' Human', ' League', ' ', '\n', '', '\n', '']","[0.9392497933023871, 0.9993610890214184, 0.9999629272857378, 0.6390692283093402, 0.9988568990290677, 0.9999716289935483, 0.9705418856387297, 0.9999947548186583]",0.934474141770032,The Human League,"['The', 'Human', 'League']",0.9791047279877116,"{1: ""\n        The response and reference answer are semantically equivalent, as both correctly identify 'The Human League' as the band that had a No 1 hit with 'Don't You Want Me' in the 80s. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Which star of Hannah And Her Sisters has a child called Free?,'Barbara Hershey',"Mia Farrow
","['Mia', ' F', 'arrow', '', '\n', '']","[0.8613587161514583, 0.9960229649818257, 0.9999865295319579, 0.9000096159886307, 0.939667167144357, 0.9999880792130387]",0.94793217228714,Mia Farrow,"['Mia', 'F', 'arrow']",0.9502018059235268,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Barbara Hershey has a child named Free, while the response suggests Mia Farrow. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Who had 70s hits with Have You Seen Her and Oh Girl?,'ChiLites',The Trammps,"['The', ' Tram', 'mps', '', '']","[0.9961481028034207, 0.7576533204357788, 0.999955417712696, 0.5542123633534973, 0.11915847159573835]",0.5489278216014783,The Trammps,"['The', 'Tram', 'mps']",0.910454737875698,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The Trammps are known for their disco hits, while the Chi-Lites are the group that had 70s hits with Have You Seen Her and Oh Girl. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
In which decade of the 20th century was Father's Day first celebrated?,'1910s',"1910s
","['1', '9', '1', '0', 's', '', '\n', '']","[0.9999140574916894, 0.9999940395710211, 0.9997064737098826, 0.9999872447683118, 0.993988864822359, 0.877091645277327, 0.962508711924354, 0.9999873639751784]",0.9782651686095064,1910s,"['1', '9', '1', '0', 's']",0.9987153246789502,"{1: ""\n        The response and reference answer are semantically equivalent, both indicating that Father's Day was first celebrated in the 1910s. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
"""What was the name of the """"girl with kaleidoscope eyes"""" in a Beatles song?""",'Lucy Lucia',"Lucy
","['Lucy', '', '\n', '']","[0.9857485753804803, 0.9837449911125841, 0.8667543472534521, 0.9999332472523584]",0.9574782830821108,Lucy,['Lucy'],0.9857485753804804,"{0: ""\n        The response provided is only partially correct. The reference answer is 'Lucy Lucia', which includes both names mentioned in the instruction. However, the response only provides 'Lucy'. This means that the response does not fully meet the criteria set out in the instruction, as it does not include the full name of the character. Therefore, the response does not receive a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0,0.0
Will Rogers airport was built in which US state?,'Okla.',"Oklahoma
","['Oklahoma', '', '\n', '']","[0.9998078715506595, 0.9331763798994187, 0.9667569417451708, 0.9999810460826691]",0.9745347710452048,Oklahoma,['Oklahoma'],0.9998078715506596,"{1: '\n        The response and reference answer are semantically equivalent. Both answers correctly identify the state where Will Rogers airport is located as Oklahoma. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0,0.0
What writer was expelled from West Point for showing up for a public parade wearing only a white belt and gloves?,'Edgar alen poe',"Edgar Allan Poe
","['Edgar', ' Allan', ' Poe', '', '\n', '']","[0.45055153427023104, 0.9982664886136925, 0.9995954481842128, 0.8373768880284621, 0.817327802757722, 0.9999867679437159]",0.8216517573738454,Edgar Allan Poe,"['Edgar', 'Allan', 'Poe']",0.7660758028770964,"{1: '\n        The response and reference answer are semantically equivalent, as they both refer to the same individual, Edgar Allan Poe. The response correctly identifies the writer who was expelled from West Point for showing up for a public parade wearing only a white belt and gloves. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
"""What couple live next door to Dagwood and Blondie Bumstead in """"Blondie""""?""",'Herb and Tootsie Woodley',"Mr. and Mrs. Dithers
","['Mr', '.', ' and', ' Mrs', '.', ' D', 'ith', 'ers', '', '\n', '']","[0.036092806091726715, 0.9936822594756722, 0.9875926480022874, 0.999917394786764, 0.9998687677986372, 0.49207440709830025, 0.9564174113317724, 0.9912926667647265, 0.6562398803261209, 0.851628411889201, 0.9999939203633587]",0.653177506430097,Mr. and Mrs. Dithers,"['Mr', 'and', 'Mrs', 'D', 'ith', 'ers']",0.5052121589449189,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer is \'Herb and Tootsie Woodley\', while the response is \'Mr. and Mrs. Dithers\'. Although both couples are neighbors of Dagwood and Blondie Bumstead in the comic strip ""Blondie"", they are different characters. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Who was the Lone Ranger's great grand-nephew?,'Green Hornet (film)',"John Reid
","['John', ' Reid', '', '\n', '']","[0.23056742068949132, 0.9919860474958535, 0.8953731744086583, 0.9703995229423316, 0.9999731786297105]",0.723851205311117,John Reid,"['John', 'Reid']",0.4782464472749193,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to the character Green Hornet from the film, while the response provided is the name of a character, John Reid, who is not directly related to the Lone Ranger or the Green Hornet in the film. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
"""Psychologist William Moulton Marston, inventor of the polygraph, or lie detector, also created a famous comic book heroine,. Who was she?""""""",'Wonder-woman',Wonder Woman,"['Wonder', ' Woman', '', '']","[0.99993658467696, 0.9966971650731176, 0.5239349435649309, 0.06753771647027325]",0.4333510513566734,Wonder Woman,"['Wonder', 'Woman']",0.9983155609327252,"{1: '\n        The response ""Wonder Woman"" is semantically equivalent to the reference answer ""Wonder-woman"". Both answers correctly identify the famous comic book heroine created by psychologist William Moulton Marston. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
"""""""Last night I dreamt I went to Manderley again,"""" was the first line of what Daphne du Maurier novel?""",'Rifkah',"Rebecca
","['Rebecca', '', '\n', '']","[0.9992314527843448, 0.9161411513487676, 0.9464177736002232, 0.9999766355250501]",0.9647733688712598,Rebecca,['Rebecca'],0.9992314527843448,"{1: ""\n        The response 'Rebecca' is semantically equivalent to the reference answer 'Rifkah', as both refer to the same novel by Daphne du Maurier. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
"""What is the actual title of Leonardo da Vinci's """"Mona Lisa""""?""",'La Gioconda (disambiguation)',"La Gioconda
","['La', ' Gio', 'conda', '', '\n', '']","[0.9962749285692803, 0.9916245242154369, 0.9999821189265068, 0.8301876595728609, 0.9576974561259936, 0.9999907017622998]",0.9605497809008456,La Gioconda,"['La', 'Gio', 'conda']",0.9959546528232596,"{1: '\n        The response ""La Gioconda"" is semantically equivalent to the reference answer ""La Gioconda (disambiguation)"". Both answers correctly identify the actual title of Leonardo da Vinci\'s ""Mona Lisa"". The disambiguation in the reference answer is not necessary for this specific instruction, as there is no ambiguity in the context provided. Therefore, the response fully meets the criteria of the score rubric. [RESULT] 1'}",1.0,0.0
