question,target,response,ans_tok,tok_prob,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,infosel_logit,prom46_score,extracted_prom46_score
who has the largest sports contract in the world,'Giancarlo Stanton',"Cristiano Ronaldo 
","['Cristiano', ' Ronaldo', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.6343554872297078, 0.9999498154071287, 0.7293367372847225, 0.9966273002590432, 0.9999215664412782, 0.9957596627636642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.878311812877655,Cristiano Ronaldo,"['Cristiano', 'Ronaldo']",0.7964443812080323,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Giancarlo Stanton has the largest sports contract in the world, while the response provided is Cristiano Ronaldo. These two individuals are different athletes from different sports, and therefore, their contracts cannot be compared directly. The response does not address the instruction accurately, and thus, it does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who came up with the idea of communism,'Karl Marx',"Karl Marx 
","['Karl', ' Marx', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9613398202798822, 0.9999774699527388, 0.71528587270387, 0.9964997927530115, 0.9999190634421159, 0.9920652355351142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9376804232597352,Karl Marx,"['Karl', 'Marx']",0.9804683377082084,0.0,"{1: ""\n        The response 'Karl Marx' is semantically equivalent to the reference answer 'Karl Marx', which means that the response correctly identifies the person who came up with the idea of communism. Therefore, the response meets the criteria of the score rubric and should be scored as 1. [RESULT] 1""}",1.0
what did hal stand for in 2001 a space odyssey,'Heuristically programmed ALgorithmic',"Heuristically programmed ALgorithmic computer 
","['He', 'ur', 'istically', ' programmed', ' AL', 'g', 'orithmic', ' computer', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.978312838189219, 0.9940941719987276, 0.999730659576738, 0.9950015116717846, 0.9818318096276699, 0.9994624168230201, 0.9995006433265753, 0.9969046855197036, 0.567033419466779, 0.996117702543952, 0.9998877174616546, 0.9777104476729953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9473150372505188,Heuristically programmed ALgorithmic computer,"['He', 'ur', 'istically', 'programmed', 'AL', 'g', 'orithmic', 'computer']",0.993073834359672,0.0,"{'0.9': '\n        The response and reference answer are semantically equivalent, as both correctly identify HAL as a heuristically programmed algorithmic computer. However, the response includes the word ""computer"" which is not present in the reference answer. This minor discrepancy does not affect the overall meaning or accuracy of the response, but it does make it slightly different from the reference answer. Therefore, the response should be scored as a 0.9, as it is almost identical to the reference answer but not exactly the same. [RESULT] 0.9'}",1.0
who wrote the music for how the grinch stole christmas,'Dr. Seuss',"Albert Hague 
","['Albert', ' Hague', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.27171264446607846, 0.8224168963479687, 0.7855568360275184, 0.9975975197678277, 0.9999030922364487, 0.9986936253547127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7478035092353821,Albert Hague,"['Albert', 'Hague']",0.4727166907993532,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Dr. Seuss', who is the author of the book 'How the Grinch Stole Christmas'. However, the response provided is 'Albert Hague', who is the composer of the music for the animated television special adaptation of the book. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who has to push the rock up the hill,'Sisyphus',"Sisyphus 
","['S', 'isy', 'phus', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9972032071349352, 0.9999992847447459, 0.9999988079084972, 0.7613747117270732, 0.9955886558739863, 0.9999047608461068, 0.9960759496505731, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9602569937705994,Sisyphus,"['S', 'isy', 'phus']",0.9990662300529064,0.0,"{1: ""\n        The response 'Sisyphus' is semantically equivalent to the reference answer 'Sisyphus'. Both answers correctly identify the mythological figure who was punished by the gods to roll a boulder up a hill for eternity. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
when did the second fleet arrive in australia,'28 June 1790',1790,"['1', '7', '9', '0', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9963182366008734, 0.8678500276940372, 0.988897401644603, 0.990600838106156, 0.140651945989389, 0.9939709628647994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7007589936256409,1790,"['1', '7', '9', '0']",0.959341367696306,0.0,"{0: '\n        The response provided is a year, which is not semantically equivalent to the reference answer, which is a specific date. The reference answer is more precise and provides more information than the response. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
scottish architect who developed st martins in the field,'James Gibbs',"James Stirling 
","['James', ' Stirling', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.09703629339066609, 0.8658292157059576, 0.7165718564130442, 0.9991649216144943, 0.999948146649529, 0.9977808478864526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6257190108299255,James Stirling,"['James', 'Stirling']",0.289856615935282,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'James Gibbs', while the response is 'James Stirling'. These two individuals are different Scottish architects, with James Gibbs being the one who developed St Martin-in-the-Fields. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who played king kong in kong skull island,'Toby Kebbell',"Tom Hiddleston 
","['Tom', ' Hid', 'dl', 'eston', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.08179364117117839, 0.9953186158716656, 0.9999501729989249, 0.9999254997414527, 0.752385196043692, 0.9970724708055574, 0.9997689066110692, 0.9929059948221656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.704409658908844,Tom Hiddleston,"['Tom', 'Hid', 'dl', 'eston']",0.5341422335515608,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Toby Kebbell played King Kong in Kong Skull Island, while the response provided is Tom Hiddleston. This discrepancy indicates that the response does not meet the criteria for a score of 1, as it does not match the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0
what type of business structure does cadbury have,'importing chocolates',"PLC  
","['PLC', '  ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.15659769831329143, 0.09923546494754458, 0.9938172883076014, 0.999834326535345, 0.9987265611808923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4341369271278381,PLC,['PLC'],0.1565976983132914,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is a description of Cadbury's business activities, while the response is a type of business structure. These two pieces of information are not the same, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
when did the american civil rights movement end,'1968',"1968 
","['1', '9', '6', '8', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9858206302422761, 0.9999967813595916, 0.999730659576738, 0.9978602515423174, 0.8560927520297413, 0.9962037035265431, 0.9999392069583942, 0.985531894437564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9764675498008728,1968,"['1', '9', '6', '8']",0.9958348250394616,0.0,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the year 1968 as the end of the American Civil Rights Movement. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0
how many episodes will be in 13 reasons why season 2,'13',13,"['1', '3', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9992443077460292, 0.9986584327433194, 0.32608922149387426, 0.9696197440313189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7494741082191467,13,"['1', '3']",0.9989513272934436,0.0,"{1: ""\n        The response and reference answer are semantically equivalent, both being '13'. This indicates that the response correctly answers the instruction, which asked for the number of episodes in season 2 of '13 Reasons Why'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
what is the current version of php and mysql,'7.2',"8.2, 8.0","['8', '.', '2', ',', ' ', '8', '.', '0', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.5292374470741792, 0.9993734711483265, 0.9838632555761948, 0.9495280037093696, 0.9987263232984871, 0.9999947548186583, 0.9996834803466673, 0.9996434529755368, 0.2681316291377252, 0.9617476200033376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8136510848999023,"8.2, 8.0","['8', '.', '2', ',', '8', '.', '0']",0.9041032654584022,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the current version of PHP is 7.2, while the response provided is 8.2. This indicates that the response is incorrect and does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
who is the minister of sanitation in ghana,'Joseph Kofi Adda',"Kwasi Amoako-Atta 
","['Kw', 'asi', ' Amo', 'ako', '-', 'Atta', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.18570597222010446, 0.242184132299714, 0.9733962292586754, 0.9997505571849986, 0.7887252483008461, 0.7527756338722849, 0.7508360752021438, 0.9987214482331322, 0.999929313885331, 0.9948239224537959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6741320490837097,Kwasi Amoako-Atta,"['Kw', 'asi', 'Amo', 'ako', '-', 'Atta']",0.5442402964140196,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Joseph Kofi Adda', while the response is 'Kwasi Amoako-Atta'. These two names are different, and therefore, the response does not match the reference answer. As per the score rubric, the response should be semantically equivalent to the reference answer to receive a score of 1. In this case, since the response is not semantically equivalent to the reference answer, the score is 0. [RESULT] 0""}",0.0
when did dade county become miami dade county,"'November 13, 1997'","1997 
","['1', '9', '9', '7', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9985331388248311, 0.999349540678968, 0.9748868605965754, 0.9956869746397855, 0.6941487102591212, 0.9956934750743593, 0.999917394786764, 0.9879785805004118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9496330618858336,1997,"['1', '9', '9', '7']",0.9920629615948596,0.0,"{0: '\n        The response provided is a year, which does not match the reference answer that includes a specific date in November 1997. The response does not provide enough information to be considered semantically equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
how many nfl championships did the packers win,'13',"13 
","['1', '3', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9988209813677559, 0.9985062771614881, 0.6225691970137138, 0.9972473071166411, 0.9998631664550408, 0.9989010265584362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9230289459228516,13,"['1', '3']",0.9986636168682136,0.0,"{1: '\n        The response and reference answer are semantically equivalent, both stating the number of NFL championships won by the Green Bay Packers is 13. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0
what is an example of a sutural bone,'Inca bone',"Enamel 
","['E', 'name', 'l', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.23387689963793293, 0.3570185468957546, 0.8123326097728337, 0.431776619464112, 0.9879402993684165, 0.9998471970369941, 0.9929909719772574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6022188663482666,Enamel,"['E', 'name', 'l']",0.407822013549381,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Inca bone', which is a sutural bone, while the response provided is 'Enamel', which is a hard tissue found in teeth and not a sutural bone. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who becomes the president after the president is impeached,'Vice President',"Vice President 
","['Vice', ' President', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.9483362650590585, 0.9838518312881797, 0.7981595290219767, 0.9967975980575252, 0.9999100050888826, 0.9961407686196715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9509223103523254,Vice President,"['Vice', 'President']",0.9659308314032364,0.0,"{1: ""\n        The response 'Vice President' is semantically equivalent to the reference answer 'Vice President'. Both answers correctly identify the person who becomes the president after the president is impeached. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0
who plays the mexican grandma in jack and jill,'Eugenio Derbez',"Alfre Woodard 
","['Al', 'fre', ' Wood', 'ard', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.08172319446447501, 0.908362228273041, 0.9984934411678882, 0.999998927117538, 0.8233818788991173, 0.9984161943498001, 0.9999164412717096, 0.9960537141602032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7045122981071472,Alfre Woodard,"['Al', 'fre', 'Wood', 'ard']",0.5217798312351352,0.0,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Eugenio Derbez', who plays the Mexican grandma in Jack and Jill. However, the response given is 'Alfre Woodard', which is incorrect. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0
who plays madison grey on hawaii five o,'Elisabeth Röhm',"Michelle Borth 
","['Michelle', ' B', 'orth', ' ', '\n', '<end_of_turn>', '<eos>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>', '<pad>']","[0.15337074445002183, 0.95045333654207, 0.9995456614823505, 0.7654856455229733, 0.9955475380190065, 0.99992609570002, 0.9987858986821008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7303975820541382,Michelle Borth,"['Michelle', 'B', 'orth']",0.526209463815712,0.0,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer is Elisabeth Röhm, while the response is Michelle Borth. These two actors have played different characters on Hawaii Five-O, with Elisabeth Röhm playing the role of Madeline Grey and Michelle Borth playing the role of Catherine Rollins. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0
