question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
Who had the noels Spy Hook and Spy Line published in the 80s?,'Leonard Cyril Deighton'," Len Deighton (Born 1929, British author) had the ""Spy Hook"" and ""Spy Line"" novels published in the 1980s.","[' Len', ' De', 'ight', 'on', ' (', 'B', 'orn', ' ', '1', '9', '2', '9', ',', ' British', ' author', ')', ' had', ' the', ' ""', 'S', 'py', ' Hook', '""', ' and', ' ""', 'S', 'py', ' Line', '""', ' novels', ' published', ' in', ' the', ' ', '1', '9', '8', '0', 's', '.', '']","[0.9998874790916996, 0.99995970888311, 0.9994378867088115, 1.0, 0.5873670674993466, 0.287438652301349, 0.4073319917981033, 0.9201922699533064, 0.9999991655356624, 0.7772998201448373, 0.9996109331039456, 1.0, 0.990866919648495, 0.9999923706636762, 0.9971966870925263, 0.9963533828171546, 0.9317144336133409, 0.9999990463265931, 0.9858522589624378, 1.0, 1.0, 0.9947661164322358, 1.0, 0.9740416064330052, 1.0, 1.0, 1.0, 0.9999994039539004, 1.0, 0.9998389741816225, 0.9999985694905718, 1.0, 1.0, 0.9999983310727032, 0.9998415959451853, 1.0, 1.0, 1.0, 0.9999994039539004, 0.9999984502816872, 0.9999730594272632]",0.926144899430308,"Len Deighton (Born 1929, British author) had the ""Spy Hook"" and ""Spy Line"" novels published in the 1980s.","['Len', 'De', 'ight', 'on', '(', 'B', 'orn', '1', '9', '2', '9', ',', 'British', 'author', ')', 'had', 'the', '""', 'S', 'py', 'Hook', '""', 'and', '""', 'S', 'py', 'Line', '""', 'novels', 'published', 'in', 'the', '1', '9', '8', '0', 's']",0.9205624819923592,"{1: '\n        The response correctly identifies the author of the ""Spy Hook"" and ""Spy Line"" novels as Len Deighton, which matches the reference answer. The response also provides additional information about the author\'s birth year and nationality, which is not necessary but does not detract from the accuracy of the response. Therefore, the response and reference answer are semantically equivalent, fulfilling the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
the first credit cards were for use in what type of establishments?,'Eateries'," Restaurants and hotels.

(Note: While the first credit card, the Charga-Plate, was used mainly in restaurants, the earliest general-purpose credit cards, like Diner's Club, Franklin National Bank's Credit Card, and American Express Card, were accepted at a variety of establishments including hotels, restaurants, and stores.)","[' Restaur', 'ants', ' and', ' hotels', '.', '\n', '\n', '(', 'Note', ':', ' While', ' the', ' first', ' credit', ' card', ',', ' the', ' Ch', 'arga', '-', 'Pl', 'ate', ',', ' was', ' used', ' mainly', ' in', ' restaurants', ',', ' the', ' earliest', ' general', '-', 'pur', 'pose', ' credit', ' cards', ',', ' like', ' D', 'iner', ""'"", 's', ' Club', ',', ' Franklin', ' National', ' Bank', ""'"", 's', ' Credit', ' Card', ',', ' and', ' American', ' Express', ' Card', ',', ' were', ' accepted', ' at', ' a', ' variety', ' of', ' establish', 'ments', ' including', ' hotels', ',', ' restaurants', ',', ' and', ' stores', '.)', '']","[0.11348333280413213, 1.0, 0.7709413242064576, 0.9998022708973856, 0.9999960661089133, 0.9770279962086085, 1.0, 0.9958018619320393, 0.9995556660832323, 0.9999997615814777, 0.5016878349450976, 0.43952897171002103, 0.997762571450212, 0.9581692580573336, 0.320821194383905, 0.9949657526839055, 0.8114221570219238, 0.9891758658183876, 0.4516295986370286, 1.0, 0.9999977350285647, 0.9996959895397867, 0.9999951124428961, 0.9999375382330495, 0.8776590399387357, 0.6856998504283871, 0.9999713905890375, 0.985768731372126, 0.9979695859778493, 0.8080026950406494, 0.015966007647442736, 0.9311010695280618, 0.9980731256145194, 0.9990886418330229, 0.9999995231630692, 0.9199814525632185, 0.7310585348819939, 0.5311840330782054, 0.9536488412119788, 0.028233314418034807, 0.9997992918553743, 0.9999998807907248, 1.0, 0.9999998807907248, 0.9933069132107953, 0.8595598635801467, 0.9999712713868034, 0.9970903664059044, 0.8331910959980937, 1.0, 0.6498842086856854, 0.9999897481064004, 0.9999126272278601, 0.9996778810739191, 0.13834846608262685, 0.9999984502816872, 0.22471525014557334, 0.999933604834592, 0.9316491412036172, 0.6568030249888527, 0.9796597528498572, 0.5744598996581431, 0.9989543178367398, 1.0, 0.9930993592314987, 1.0, 0.9561641666824483, 0.8932753823957161, 0.99906746168228, 0.9996833612042116, 1.0, 0.9984384164423183, 0.9807229647090228, 0.7125978090270554, 1.0]",0.7496619807330249,"Restaurants and hotels.

(Note: While the first credit card, the Charga-Plate, was used mainly in restaurants, the earliest general-purpose credit cards, like Diner's Club, Franklin National Bank's Credit Card, and American Express Card, were accepted at a variety of establishments including hotels, restaurants, and stores.)","['Restaur', 'ants', 'and', 'hotels', '(', 'Note', 'While', 'the', 'first', 'credit', 'card', ',', 'the', 'Ch', 'arga', '-', 'Pl', 'ate', ',', 'was', 'used', 'mainly', 'in', 'restaurants', ',', 'the', 'earliest', 'general', '-', 'pur', 'pose', 'credit', 'cards', ',', 'like', 'D', 'iner', ""'"", 's', 'Club', ',', 'Franklin', 'National', 'Bank', ""'"", 's', 'Credit', 'Card', ',', 'and', 'American', 'Express', 'Card', ',', 'were', 'accepted', 'at', 'a', 'variety', 'of', 'establish', 'ments', 'including', 'hotels', ',', 'restaurants', ',', 'and', 'stores', '.)']",0.7346348350976607,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifically mentions 'eateries', which is a broader term encompassing both restaurants and hotels. However, the response only lists 'restaurants and hotels', which does not cover the same range of establishments as the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
In which country was Ursula Andrews born?,'ISO 3166-1:CH'," Britain (Andress is Swiss, but she was born in Germany)","[' Britain', ' (', 'And', 'ress', ' is', ' Swiss', ',', ' but', ' she', ' was', ' born', ' in', ' Germany', ')', '']","[0.13408751947761785, 0.9994150247999911, 0.2050451442288024, 0.9148002937211814, 0.7310584259457913, 0.5369472085747852, 0.7281865538688557, 0.8951657421275168, 0.1873760358239949, 0.999259543720217, 0.9914101738472939, 0.9999984502816872, 0.983490330448026, 0.5234020115925171, 0.9999970197767496]",0.6108097148213041,"Britain (Andress is Swiss, but she was born in Germany)","['Britain', '(', 'And', 'ress', 'is', 'Swiss', ',', 'but', 'she', 'was', 'born', 'in', 'Germany', ')']",0.5896761940213958,"{0: '\n        The response correctly identifies that Ursula Andress was born in Germany, which is consistent with the reference answer. However, the response also incorrectly states that Andress is Swiss, which contradicts the reference answer. Therefore, the response does not fully meet the criteria for a score of 1, as it contains an incorrect statement that detracts from its overall accuracy. [RESULT] 0'}",0.0,0.0
What was CBS TV news broadcaster Walter Cronkite's stock closing phrase?,"'Cronkite, Walter Leland, Jr.'"," ""And that's the way it is."" This phrase was often used by Walter Cronkite to conclude his CBS Evening News broadcasts.","[' ""', 'And', ' that', ""'"", 's', ' the', ' way', ' it', ' is', '.""', ' This', ' phrase', ' was', ' often', ' used', ' by', ' Walter', ' C', 'ron', 'k', 'ite', ' to', ' conclude', ' his', ' CBS', ' Even', 'ing', ' News', ' broadcast', 's', '.', '']","[0.7272840861852756, 0.9946594879663752, 0.9998839036292196, 0.9999997615814777, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9945192778158625, 0.2401936743095685, 0.8722541822490019, 0.9975008399097497, 0.9512413055762596, 0.7422551660955187, 0.9999994039539004, 0.9998175238758824, 1.0, 1.0, 1.0, 1.0, 0.996406284377521, 0.8489179341001978, 0.9796200542085974, 0.9849175756630708, 0.5181876242074707, 1.0, 1.0, 0.9998410000951786, 0.9999998807907248, 0.946583304692351, 0.999361803413233]",0.9059856848479864,"""And that's the way it is."" This phrase was often used by Walter Cronkite to conclude his CBS Evening News broadcasts.","['""', 'And', 'that', ""'"", 's', 'the', 'way', 'it', 'is', '.""', 'This', 'phrase', 'was', 'often', 'used', 'by', 'Walter', 'C', 'ron', 'k', 'ite', 'to', 'conclude', 'his', 'CBS', 'Even', 'ing', 'News', 'broadcast', 's']",0.9017096242839274,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is a name, while the response is a phrase. The instruction asks for Walter Cronkite's stock closing phrase, which the response correctly identifies. However, the reference answer does not address this instruction. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Who had a 70s No 1 hit with Let Your Love Flow?,'Howard Bellamy', The Bellamy Brothers,"[' The', ' Bell', 'amy', ' Brothers', '']","[0.9999927282861518, 0.3995416533994318, 0.999528749451688, 0.9999998807907248, 0.9999942779868433]",0.8322816731500451,The Bellamy Brothers,"['The', 'Bell', 'amy', 'Brothers']",0.7949476607827409,"{0: ""\n        The response provided by the system is not semantically equivalent to the reference answer. The reference answer specifies 'Howard Bellamy', which is a person, while the system's response is 'The Bellamy Brothers', which is a group consisting of two brothers, Howard and David Bellamy. Therefore, the system's response does not match the reference answer, and it does not provide the specific individual who had a 70s No 1 hit with Let Your Love Flow. [RESULT] 0""}",0.0,0.0
Which state renewed Mike Tyson's boxing license in 1998?,'Silver State', Nevada,"[' Nevada', '']","[0.9999815229018084, 0.999997854237364]",0.9999896885362468,Nevada,['Nevada'],0.9999815229018084,"{1: ""\n        The response and reference answer are semantically equivalent. Both answers correctly identify the state that renewed Mike Tyson's boxing license in 1998 as Nevada. The term 'Silver State' is a nickname for Nevada, but it is not necessary to use this term to accurately answer the question. Therefore, the response is correct and meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
Neil Armstrong was a pilot in which war?,'Corean', Korean War,"[' Korean', ' War', '']","[0.6215156095932707, 0.9999998807907248, 0.9716959064158719]",0.8452674020940104,Korean War,"['Korean', 'War']",0.7883625660207652,"{0: ""\n        The response and reference answer are not semantically equivalent. The reference answer is 'Corean', which is a misspelling of 'Korean'. However, the response provided is 'Korean War', which is a different concept from 'Corean'. The response is correct in terms of the war that Neil Armstrong served in, but it does not match the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
Which English-born US citizen hosted Masterpiece theater?,'Alastair Cooke', Alistair Cooke (1908-2004),"[' Al', 'ist', 'air', ' Co', 'oke', ' (', '1', '9', '0', '8', '-', '2', '0', '0', '4', ')', '']","[0.5598252948086725, 0.998490945267117, 1.0, 0.9999715097912858, 1.0, 0.9513705477274369, 0.6745332317035033, 1.0, 0.9999994039539004, 0.9999996423722521, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9990888798598818, 0.7978485150412894]",0.9289992880945984,Alistair Cooke (1908-2004),"['Al', 'ist', 'air', 'Co', 'oke', '(', '1', '9', '0', '8', '-', '2', '0', '0', '4', ')']",0.9378779272290452,"{1: ""\n        The response and reference answer are semantically equivalent. Both answers correctly identify Alistair Cooke as the English-born US citizen who hosted Masterpiece theater. The only difference is the spelling of the name, with the response using the correct spelling 'Alistair' and the reference answer using the incorrect spelling 'Alastair'. However, this minor discrepancy does not affect the semantic equivalence of the two answers. Therefore, the response deserves a score of 1. [RESULT] 1""}",1.0,0.0
Nickelodeon was founded in 1979 by which company?,'Warner Amex', Viacom (now ViacomCBS),"[' Vi', 'acom', ' (', 'now', ' Vi', 'acom', 'C', 'BS', ')', '']","[0.999883665267449, 0.9999997615814777, 0.9996191522073843, 0.9991269587812512, 0.07508186871079667, 1.0, 0.999769264069065, 1.0, 1.0, 1.0]",0.771762988096278,Viacom (now ViacomCBS),"['Vi', 'acom', '(', 'now', 'Vi', 'acom', 'C', 'BS', ')']",0.7498634115007633,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Nickelodeon was founded by Warner Amex, while the response states that it was founded by Viacom (now ViacomCBS). These two companies are different entities, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Which element along with polonium did the Curies discover?,'Radium', Radium,"[' Rad', 'ium', '']","[0.9996981340168734, 0.9999998807907248, 0.9999991655356624]",0.9998990500198582,Radium,"['Rad', 'ium']",0.9998489960206908,"{1: ""\n        The response and reference answer are semantically equivalent, both being 'Radium'. This indicates that the response correctly identifies the element discovered by the Curies alongside Polonium. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
In The Banana Splits what sort of animal was Snorky?,'Elephantinely', Seal (specifically a harp seal),"[' Se', 'al', ' (', 'specific', 'ally', ' a', ' har', 'p', ' seal', ')', '']","[0.9919208298137148, 0.9999996423722521, 0.9970277935659108, 0.6699123736365734, 1.0, 0.18242132747989492, 0.07485819053802349, 0.7310575762439683, 0.9999994039539004, 1.0, 0.9998203838716296]",0.6336561724492128,Seal (specifically a harp seal),"['Se', 'al', '(', 'specific', 'ally', 'a', 'har', 'p', 'seal', ')']",0.6054061633551513,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Snorky is 'Elephantinely', which is a fictional term used to describe Snorky's appearance in The Banana Splits. The response provided identifies Snorky as a seal, specifically a harp seal. This information is factually correct but does not address the specific instruction given, which asks about Snorky's sort of animal, not its species or real-life counterpart. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
