question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
who was the double agent in tinker tailor soldier spy,'Haydon',Bill Haydon,"['Bill', ' Hay', 'don', '']","[0.9803413035434919, 0.9855621150496361, 0.9999265724729499, 0.8783506488696369]",0.9597858312466228,Bill Haydon,"['Bill', 'Hay', 'don']",0.9885754104203324,"{1: '\n        The response and reference answer are semantically equivalent, as both correctly identify Bill Haydon as the double agent in Tinker Tailor Soldier Spy. The response is concise and accurate, meeting the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
what is the deepest canyon in north america,'Hells Canyon',"Colca Canyon (or possibly Hell's, or) Grand Canyon... no... Hell's is deeper... Hell's.","['Col', 'ca', ' Canyon', ' (', 'or', ' possibly', ' Hell', ""'s"", ',', ' or', ')', ' Grand', ' Canyon', '...', ' no', '...', ' Hell', ""'s"", ' is', ' deeper', '...', ' Hell', ""'s"", '.', '']","[0.49188635026395616, 0.9996198669291388, 0.9759648271247657, 0.007517730297201325, 0.3853485526265137, 0.3233850711108548, 0.004921568876071769, 0.9941178511130008, 0.006109872526869573, 0.32567440111947216, 0.08536246384099515, 0.236880892981716, 0.9459586439057426, 0.0010287731199820189, 0.028578831376066823, 0.16549713059346785, 0.012024153275120004, 0.9890657669669047, 0.16712916008351067, 0.15875308223349024, 0.06181596252210093, 0.09419442018248933, 0.996382850715581, 0.05327700324543395, 0.9812294400581986]",0.1269508651472954,"Colca Canyon (or possibly Hell's, or) Grand Canyon no Hell's is deeper Hell's.","['Col', 'ca', 'Canyon', '(', 'or', 'possibly', 'Hell', ""'s"", ',', 'or', ')', 'Grand', 'Canyon', 'no', 'Hell', ""'s"", 'is', 'deeper', 'Hell', ""'s""]",0.1557824492068778,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Hells Canyon', while the response mentions 'Colca Canyon', 'Grand Canyon', and 'Hell's Canyon'. The response does not clearly state which canyon is the deepest in North America, and it also includes incorrect information about the depth of 'Hell's Canyon'. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
part of mitosis wherein the chromosomes align at the equator,'Metaphase',Metaphase,"['Met', 'aph', 'ase', '']","[0.9573579746334822, 0.9999800924450729, 0.9999995231630692, 0.8807606129178979]",0.9582544568389822,Metaphase,"['Met', 'aph', 'ase']",0.9855723299065324,"{1: ""\n        The response 'Metaphase' is semantically equivalent to the reference answer 'Metaphase'. Both answers correctly identify the phase of mitosis where the chromosomes align at the equator. Therefore, the response meets the criteria for a score of 1 according to the score rubric. [RESULT] 1""}",1.0,0.0
is costa rica north or south of the equator,'north of the Equator',North,"['North', '']","[0.9318826281080792, 0.8516586786786268]",0.890868075383832,North,['North'],0.9318826281080792,"{1: ""\n        The response 'North' is semantically equivalent to the reference answer 'north of the Equator'. Both indicate that Costa Rica is located to the north of the equator. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
where did the term common sense come from,'the works of Aristotle',Ancient Greek philosopher Aristotle,"['Anc', 'ient', ' Greek', ' philosopher', ' Aristotle', '']","[0.620781603411005, 0.9999560137072835, 0.23158189219403796, 0.2779091676612588, 0.9387688000110772, 0.7175498793040568]",0.5474229385463633,Ancient Greek philosopher Aristotle,"['Anc', 'ient', 'Greek', 'philosopher', 'Aristotle']",0.5185816805390131,"{0: ""\n        The response provided is a person, Aristotle, who is known for his philosophical works. However, the instruction asks for the origin of the term 'common sense', which is not directly answered by the response. The reference answer correctly identifies 'the works of Aristotle' as the origin of the term, which is semantically equivalent to the instruction. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0,0.0
what are two different types of light microscopes,'simple microscopes',Monocular and Stereomicroscope,"['Mon', 'ocular', ' and', ' Ster', 'e', 'om', 'icro', 'scope', '']","[0.004392794526088151, 0.9984953427388005, 0.5710009047725655, 0.3277065596120179, 0.9998377824705393, 0.8474189726432412, 0.9999247845974613, 0.9373166335970236, 0.8848079001166955]",0.4366207386425523,Monocular and Stereomicroscope,"['Mon', 'ocular', 'and', 'Ster', 'e', 'om', 'icro', 'scope']",0.3997249722703182,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to 'simple microscopes', which is a type of light microscope. However, the response provided lists 'Monocular' and 'Stereomicroscope', which are not types of light microscopes but rather configurations or features of microscopes. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
what is the name of the actress in king kong,'Naomi Watts',Naomi Watts,"['Na', 'omi', ' Watts', '']","[0.9388526452995698, 0.9999961853172863, 0.9999492194198732, 0.981806987581255]",0.9798282585568578,Naomi Watts,"['Na', 'omi', 'Watts']",0.9791695688172588,"{1: ""\n        The response 'Naomi Watts' matches the reference answer, indicating that the actress in King Kong is indeed Naomi Watts. This shows that the response is accurate and relevant to the instruction given. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who sings don't get around much anymore,'Duke Ellington',Duke Ellington,"['D', 'uke', ' Ell', 'ington', '']","[0.9414205692400177, 0.999840523406699, 0.9999892712787918, 0.9999909401759619, 0.9772005392941331]",0.9834174365680864,Duke Ellington,"['D', 'uke', 'Ell', 'ington']",0.98497783101694,"{1: ""\n        The response and reference answer are semantically equivalent, both correctly identifying the singer of 'Don't Get Around Much Anymore' as Duke Ellington. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who sang whoa we're going to barbados,'Typically Tropical',Typically Tropical,"['Typ', 'ically', ' Tropical', '']","[0.98311434757433, 0.9998864064530681, 0.986541876548942, 0.961186926539554]",0.9825836190379256,Typically Tropical,"['Typ', 'ically', 'Tropical']",0.989821176698315,"{1: '\n        The response and reference answer are semantically equivalent, both correctly identifying the artist as Typically Tropical. This demonstrates a clear understanding of the instruction and the ability to provide an accurate response. [RESULT] 1'}",1.0,0.0
what is the nuclear symbol for a beta particle,'β',e-,"['e', '-', '']","[0.34727628965756246, 0.48003182672140327, 0.6141917359318031]",0.467824588955443,e-,"['e', '-']",0.4082936096748893,"{0: ""\n        The response provided is the symbol for a beta particle in terms of its charge, which is e-. However, the instruction asked for the nuclear symbol for a beta particle, which is 'β'. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0,0.0
what city in florida did the shooting occur,'Parkland',Parkland,"['Park', 'land', '']","[0.7510304192542956, 0.9999853374722016, 0.8622447007247004]",0.8651549519341077,Parkland,"['Park', 'land']",0.8666137589779519,"{1: ""\n        The response 'Parkland' is semantically equivalent to the reference answer 'Parkland'. Both answers correctly identify the location of the shooting in Florida. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
who does jake's voice in adventure time,'John DiMaggio',Jeremy Shada,"['Jeremy', ' Sh', 'ada', '']","[0.16373852523686272, 0.9999183483027276, 0.9999909401759619, 0.9904600161253728]",0.6345810608997269,Jeremy Shada,"['Jeremy', 'Sh', 'ada']",0.5470627687465042,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that John DiMaggio voices Jake in Adventure Time, while the response provided is Jeremy Shada. This is a significant error as it completely changes the character being referred to. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
how to do alt codes on a mac,'Option key',Command + Control + letter or number,"['Command', ' +', ' Control', ' +', ' letter', ' or', ' number', '']","[0.04108916245340628, 0.8100047076827972, 0.10671646488113094, 0.9555326779105697, 0.2677748632279943, 0.12393817795602799, 0.7988254980046008, 0.6378852429077488]",0.2950242052824921,Command + Control + letter or number,"['Command', '+', 'Control', '+', 'letter', 'or', 'number']",0.2642511879144753,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer suggests using the 'Option key' to perform alt codes on a Mac, while the response suggests using the combination of 'Command + Control + letter or number'. These two methods are different and do not produce the same result. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
what airline has its hub in charlotte nc,'American Airlines',American Airlines,"['American', ' Airlines', '']","[0.9955604165755043, 0.9694153595980775, 0.9232782576566875]",0.962284244700708,American Airlines,"['American', 'Airlines']",0.9824009157345868,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that American Airlines has its hub in Charlotte, NC. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
how much of the worlds bourbon is made in kentucky,'95%',95%,"['95', '%', '']","[0.9962087905956416, 0.9864863051783979, 0.9999425444247138]",0.9941963375849336,95%,"['95', '%']",0.9913356288467264,"{1: ""\n        The response and reference answer are semantically equivalent, both stating that 95% of the world's bourbon is made in Kentucky. This demonstrates a clear understanding of the instruction and the ability to provide an accurate and concise answer. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
where is the original bass pro shop located,"'Springfield, Missouri'","Springfield, Missouri","['Spring', 'field', ',', ' Missouri', '']","[0.9978695102655225, 0.9999912977979261, 0.9372883576169353, 0.9306476992666398, 0.939256308422285]",0.9605114027680528,"Springfield, Missouri","['Spring', 'field', ',', 'Missouri']",0.9658999110340564,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that the original Bass Pro Shop is located in Springfield, Missouri. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
what ivy league schools are in new york,'Columbia University',"Columbia, Cornell","['C', 'olumbia', ',', ' Cornell', '']","[0.9194166866707737, 0.9999827149515605, 0.24162820394347148, 0.9961266922963373, 0.8511039330485359]",0.7161268135885781,"Columbia, Cornell","['C', 'olumbia', ',', 'Cornell']",0.6858699404932251,"{0: '\n        The response correctly identifies two Ivy League schools located in New York, namely Columbia and Cornell. However, the reference answer only mentions one school, Columbia University. Therefore, the response and reference answer are not semantically equivalent, as they do not contain the same information. The response is more comprehensive than the reference answer, but it does not meet the criteria for a score of 1 because it is not semantically equivalent to the reference answer. [RESULT] 0'}",0.0,0.0
